simulation_id,flow_mol_s,T_in_C,P_in_kPa,relative_humidity,H2O_in_ppmv,inlet_dew_point_C,CO2_in_vol_pct,N2_in_vol_pct,O2_in_vol_pct,PM2_5_in_mg_m3,mist_in_mg_m3,SO2_in_ppmv,NOx_in_ppmv,HCl_in_ppmv,H2S_in_ppmv,pretreatment_pm_efficiency,pretreatment_acid_efficiency,PM2_5_after_pretreatment_mg_m3,SO2_after_pretreatment_ppmv,NOx_after_pretreatment_ppmv,HCl_after_pretreatment_ppmv,H2S_after_pretreatment_ppmv,bed_length_m,bed_diameter_m,particle_diameter_m,bed_porosity,particle_sphericity,adsorbent_bulk_density_kg_m3,guard_bed_age_h,cycles_since_regen,gas_density_kg_m3,gas_viscosity_Pa_s,flow_actual_m3_s,superficial_velocity_m_s,Re_particle,residence_time_s,deltaP_guard_bed_kPa,moisture_removal_efficiency,impurity_removal_efficiency,H2O_out,H2O_out_ppmv,SO2_out_ppmv,NOx_out_ppmv,HCl_out_ppmv,H2S_out_ppmv,impurity_out,impurity_out_ppmv,pressure_drop_model_source
303,536.4807853503997,33.74708680556381,98.18239193004368,0.7001324049421452,37360.081478039836,24.846833683257707,13.313487532694518,80.04077973378205,6.6457327335234355,10.659222495666622,6.823222329063472,4.082886275739955,5.327244095156924,3.8321001327472533,2.0495296413862607,0.8999266608472688,0.27962003348944875,1.0667039879132678,2.9412294785839377,4.805882634853938,2.599838370175489,1.5624035264685232,1.9434730250568615,2.907339521257546,0.003186905310851137,0.39246235160522414,0.7294015928975672,681.111938992956,2245.9238814919936,14,1.0989450382847248,1.878607790617962e-05,13.94272028074983,2.100226477590697,391.5391041053453,0.3631703541658622,48.600836982203944,0.7285821679606546,0.7812032079504626,10140.192319582877,10140.192319582877,0.5286466793962872,1.6146673431798177,0.36573608774831495,0.40287661182771367,2.9119267221521334,2.9119267221521334,calibrated_ergun_with_preprocessing_reference
304,427.5512369365153,50.90545619483836,109.96406774454805,0.6795564485601209,79904.05082096384,44.68526357243946,10.327314791009375,83.69305178272324,5.979633426267379,12.314981841095344,1.4460969615976809,1.6090872795305171,14.897792830471774,1.2445456500728898,2.371942327468215,0.9260577284189012,0.14269653040225083,0.9105977318105718,1.3794761076271156,14.153740658825825,1.0403144519513823,2.0842445780908543,1.6122659769234944,3.7973087770794325,0.004376532559377224,0.46215108314093,0.7839652337788886,639.11886256525,431.0621545635295,9,1.1466246204905368,1.9579459617112622e-05,10.47588913586254,0.9250158750883916,237.082725563814,0.8055110053924883,4.6329725385751805,0.8002242090858637,0.83822363869553,15962.894950001395,15962.894950001395,0.16535115107693088,4.069340662061052,0.08109667011892507,0.42453465762104603,4.740323140877954,4.740323140877954,calibrated_ergun_with_preprocessing_reference
305,707.6899343593382,45.391831891212476,102.69971722467666,0.8796932073753932,83825.21904730189,34.07468709072001,13.86351828414901,81.99141627564546,4.145065440205531,14.748203819958215,1.7380504003116515,8.944070921921215,29.98213239077713,3.818554196922712,0.6838603940382451,0.9151245084750337,0.18855963452863422,1.2517610483293393,7.257580177685566,28.00343541667921,2.990525235553254,0.5742541979650546,1.9811585944609011,3.473958638408791,0.004675443520217534,0.44816441866795026,0.9298445793581455,667.2814948494947,1447.412043037803,10,1.0877474073801405,1.9326826980918255e-05,18.250485796963982,1.925463370160709,506.670447735597,0.46112785292896835,24.652132469111404,0.6993172263098943,0.70105340560541,25204.79936832341,25204.79936832341,1.9152313126637446,11.316317214292216,0.6843555445263713,0.19180047985678003,14.107704551339111,14.107704551339111,calibrated_ergun_with_preprocessing_reference
306,602.4760448808406,28.67235514866769,104.95743761221738,0.7872486597139002,29432.659793558083,23.423055036555574,8.672938477311556,87.50749587557766,3.8195656471107746,16.679663691360197,3.6325939593139394,3.9348632988196863,9.20808230935129,1.7513010118232495,2.417890703346134,0.9015332159724989,0.33698391996035126,1.6423928423485161,2.6088776398753093,8.122040824178324,1.0726166898293121,1.7253189591842537,2.0443302272690893,3.4825344029339975,0.0040751902029174045,0.36068770808557454,0.7442520334608193,754.0733437738395,686.964214468471,19,1.1981618088616603,1.854727930254148e-05,14.404963187617035,1.512277325722981,398.12054009907354,0.4875856906015796,22.96982565315525,0.7484009595741706,0.802020825688045,7405.228961239103,7405.228961239103,0.41188473108084184,2.5851018193107413,0.12632967428326122,0.4107643097750699,3.5340805344499144,3.5340805344499144,calibrated_ergun_with_preprocessing_reference
307,515.0787170296223,41.3413067933637,104.80583853848744,0.8933068636239028,67508.9205596073,31.47055856408737,8.405270340962625,89.37917297199569,2.215556687041682,6.846439322903658,5.483311336732568,0.11739184362907781,34.38072963737831,2.4299582711684646,1.4141268974944998,0.8883302054752591,0.4668695669373911,0.7645404724147578,0.06258516443198832,28.762768912500288,1.1253136705716593,0.8529460071008923,1.3698716616722526,3.7471811232082417,0.005651740436723949,0.44457563259418825,0.8654362445125601,622.3461973713439,1576.478536010263,14,1.131515692395294,1.9139852650360298e-05,12.850823488024837,1.1652837919088719,389.3461685508652,0.5226293927620507,5.134059847154378,0.7119210456224985,0.7252780423211018,19447.899245965487,19447.899245965487,0.014923936617532739,11.0309148931967,0.22753184498333426,0.26525414737694336,11.53862482217451,11.53862482217451,calibrated_ergun_with_preprocessing_reference
308,447.9287375984492,44.60402512440812,107.86566765294494,0.6729243829329358,58617.971790935175,36.54553617109234,10.220640860255138,87.40197037525036,2.377388764494502,2.7863304021290825,3.099663376110452,0.37133120170756156,11.311300437116314,0.7755202976948339,3.4604305733811875,0.8338525369809058,0.38168694101925527,0.46294172744671963,0.22959893122279834,9.800218955138872,0.435113432050528,2.3377495872423206,1.478008218092799,2.834779563784873,0.003594422590295983,0.4228538629084313,0.748481525386824,685.042889512257,964.6873225781583,12,1.1565694179718717,1.9290553748037326e-05,10.971119258476964,1.7382909460592901,374.609350245352,0.3595379046573198,19.74083161333043,0.8058142271201528,0.8216007386160432,11382.776156871827,11382.776156871827,0.03152834717078785,2.956131892818984,0.041874963180605095,0.513087639043562,3.542622842213939,3.542622842213939,calibrated_ergun_with_preprocessing_reference
309,585.0780194826048,48.30925705721165,105.85378262442003,0.6791566211029595,72855.37253682493,39.19188976376546,13.377059850537336,85.28092080215632,1.3420193473063435,14.374849826656035,6.1476406101441405,7.231367369979704,18.811433163712643,2.0606149604524777,2.988404888310677,0.9533182248947397,0.47200024961967435,0.6710435067798468,3.818160166257716,15.703782761570977,0.9421125683933321,1.7894562130504768,2.2660838344298946,3.444304708613907,0.004396321970291895,0.47846366866587825,0.9046103446301759,583.3300273264081,1147.2386366479827,9,1.1157380420732956,1.946077004226897e-05,14.772960017348291,1.5855301698531186,399.63748892388355,0.6838335879954971,14.800270338602296,0.7624861009362625,0.8074372427942649,17304.163598962434,17304.163598962434,0.5810892132081924,4.925936565294448,0.10534611630546314,0.4168263018222605,6.0291981966303645,6.0291981966303645,calibrated_ergun_with_preprocessing_reference
310,606.4971757345878,28.686658258266643,105.76300814116331,0.5795877852244246,21521.702595310737,25.82795027836303,14.12158617362035,79.69998909517223,6.17842473120742,1.3577459677743433,6.601870666451264,2.9111626611427512,24.903208013116956,3.029803741887398,1.3795348072575189,0.7805272438696427,0.5196160314292686,0.29798824967231446,1.3984758723146862,20.374170871945267,1.2193189560629585,0.7702306657566799,2.0175825045735607,2.9844547515649764,0.005738739251646523,0.4029354764711374,0.9006049944055252,742.0394222881137,1810.1504648310386,22,1.2109529696511194,1.8547955094896953e-05,14.39133746782224,2.0572225603083996,770.7774696906163,0.395171423590799,18.362024422362655,0.8160695291084983,0.7921495217754152,3958.496892742359,3958.496892742359,0.23528377917272408,6.655689616080536,0.1568477353322902,0.19059970489756195,7.2384208354831125,7.2384208354831125,calibrated_ergun_with_preprocessing_reference
311,728.0891552817349,47.140528326074815,99.64410051192449,0.7994925748772401,85870.44746359595,40.61605433389528,14.596924785411186,78.24976490128036,7.153310313308459,17.726209284194837,4.617478698091515,8.26030226988092,2.9573254174421977,3.6323195128304744,2.2543480751366904,0.9310261291932924,0.15688528463882753,1.2226452690607152,6.964382397067899,2.7949391234824272,2.9769834100604617,1.9537251416102999,1.6788991188264433,2.824676751307822,0.0038012738299122387,0.4594717177784959,0.7503347938990473,682.1594170942167,1217.9159628481914,8,1.0487833113414198,1.9407184602276518e-05,19.45858483543533,3.105159119220647,637.8759772982918,0.24842741788304926,58.28272084147961,0.7072554619306157,0.7655145884747774,25138.10447654173,25138.10447654173,1.3664792561618615,0.9763074514964278,0.4701667570069203,0.5329002987262969,3.3458537633915064,3.3458537633915064,calibrated_ergun_with_preprocessing_reference
312,556.0802710201035,37.363886574863315,101.88625634653145,0.7268101047963675,45630.99614093043,32.59595913511686,11.49269418870775,80.73098083501783,7.776324976274426,6.559335109857959,7.334014579675488,0.6174108294498405,1.482433613229849,1.5775991626251542,3.2565446438703707,0.7986549422062815,0.49853744659035815,1.3206897067827175,0.3096084110386819,1.2237665793320844,0.673133065605188,1.8765616101271252,1.6048035058700252,3.3416109324589143,0.0035175358130948293,0.464324101260872,0.9238748564699986,640.8884412527905,1099.3143787830518,13,1.1235431856582225,1.8955095099287654e-05,14.090846837967762,1.6067024160363454,334.9945772826135,0.4637753314653258,11.740574797489378,0.7827622011846527,0.8296718241471062,9912.777159407337,9912.777159407337,0.03989136712304413,0.3607406266580768,0.058805573327358945,0.39747783063845277,0.8569153977469327,0.8569153977469327,calibrated_ergun_with_preprocessing_reference
313,545.011230647979,43.820210853335425,103.38274184499284,0.9380579914163802,81857.35086575474,32.290745713087304,10.643162523309838,87.44625584015988,1.9105816365302801,15.92475716088397,4.819669128250692,0.7005631073631732,11.129876723069092,2.151945320796569,1.1959520327910929,0.8624608288139288,0.27294572768756886,2.190277901247433,0.5093474002328674,10.066628417631232,1.4764763970385888,0.9184865346019396,1.8347274573656893,3.370856902058756,0.0033964289075440156,0.4682299995422645,0.8348315423370719,602.7116540515119,138.3663478885204,15,1.1012565439179414,1.9254420232583986e-05,13.893447980035743,1.55682402501175,302.42668535170174,0.551812165486098,16.554663491387636,0.7139243198916122,0.7880681519255046,23417.397320791715,23417.397320791715,0.08787691262381243,3.323417552408333,0.19655596890517765,0.2308480480043386,3.8386984819416616,3.8386984819416616,calibrated_ergun_with_preprocessing_reference
314,660.1031186746332,31.516719179591803,101.83256554177804,0.8340347686683058,37840.692749104215,28.05778698180062,13.362355350220966,79.87810171134159,6.759542938437451,3.8804902092658247,8.419379642334228,9.413191764622756,32.00132191434633,3.7025409821383914,1.050773104902855,0.9701604043181481,0.2916111503942106,0.1157922588918771,6.668200085259804,28.73514211019403,2.4608834116778415,0.7903185240674397,2.2011203006468154,3.1748772375022734,0.00569132953186996,0.4588047109644787,0.7586836199947538,560.1234518159353,1392.5905935157625,3,1.147933508884079,1.8681364057533875e-05,16.42042146873781,2.074151832067427,725.3747371126723,0.4868902785818232,15.312027948707163,0.7176518539418622,0.7240962131047309,10684.249443265195,10684.249443265195,1.5983607338004722,11.049185662928913,0.5007754164608482,0.2466652061648742,13.394987019355108,13.394987019355108,calibrated_ergun_with_preprocessing_reference
315,541.4804990136395,36.63717334109168,103.24390927474889,0.9563658473375164,56947.56656644191,26.943768831875794,16.98235829769718,79.28824347379802,3.7293982285048037,4.811983920746865,8.568793527406337,3.1666883156377392,0.6946134291975412,0.8722012479654017,2.5867330899638747,0.8085974295185612,0.24458745379829713,0.9210260915463022,2.392156083543086,0.6351506236900056,0.6268723431599136,2.048952998853319,1.3547796735969888,2.675245504883811,0.005368954546445547,0.42592913896081663,0.7469927191717999,547.581230091234,831.2024559155234,15,1.1362162246003935,1.892121274037923e-05,13.50877589463626,2.4032493282730427,774.8195579263764,0.24010831213731718,21.84885390862553,0.6926759778869435,0.7797584371484545,17501.35520674995,17501.35520674995,0.4335869999684253,0.21417617465997843,0.08918244470655325,0.5311490300856411,1.268094649420598,1.268094649420598,calibrated_ergun_with_preprocessing_reference
316,596.116484634477,41.06082087191841,98.22952548583565,0.9624606182244673,76458.96869045963,36.233313812065326,8.965236193056448,89.29541525636742,1.7393485505761315,11.114904328418644,4.668662609905197,7.9154152566920635,29.277772475170927,0.8323038038816656,3.0729454408543564,0.9222127754812488,0.18402665590874456,0.8645975584991406,6.458767856873966,27.39201077879895,0.6561628052939246,2.5922671485744737,1.9659057177318733,3.290727496821876,0.0036344134012614576,0.4517984614561497,0.874825549219287,560.9347541490481,533.0165204066118,24,1.0577760133419383,1.9126861438038926e-05,15.854202754312006,1.864106352078979,374.67525742213485,0.4764713009257944,25.535419636106138,0.688709052927779,0.7182697852764891,23800.984775818477,23800.984775818477,1.5876731650810347,10.668385133476635,0.13773069630255,0.8234173387978843,13.217206333658103,13.217206333658103,calibrated_ergun_with_preprocessing_reference
317,754.3091810894578,31.999193301938895,106.27025052401113,0.9495715487917872,42429.08587087579,23.5766119301879,15.139442984139876,82.78205351213194,2.078503503728189,2.5218217477511518,8.207534200456983,4.325143114858251,7.9862492162268675,3.666223422299163,3.081395436538121,0.8587179332801873,0.32011722470709525,0.35628818842125287,2.940590304468826,7.091461639005652,2.316558965131223,2.242948844473883,2.0422559621621077,3.5990089074521925,0.005146478990372696,0.3761046752046437,0.7220292412896521,635.512732559282,166.59692904031965,18,1.1939589752928854,1.8704047465821982e-05,18.008772036912426,1.7702246185930965,581.5571359063835,0.43390087747405925,24.592532833293415,0.7043125392507983,0.792274217540068,12545.748663069093,12545.748663069093,0.49434872776092914,2.315836750935833,0.29767402949797656,0.5547698307728349,3.662629338967574,3.662629338967574,calibrated_ergun_with_preprocessing_reference
318,504.8255903970869,35.63385183364403,103.78556596618726,0.8117248741716852,45502.88812187524,27.653051242525827,10.12791592041511,87.61072486362224,2.2613592159626497,9.195882244325215,0.13447104447765637,6.890549759862311,1.5369093647627516,3.625800788824067,3.335216682018321,0.9372133197233379,0.25906369231258686,0.5773789183362814,5.1054584970087715,1.3975542695879208,2.5455904478900164,2.6007881659580496,1.9000299923747521,3.746983047220871,0.005193491728629604,0.45684013228746634,0.7438367054747962,683.687426861867,1963.7586763701956,16,1.1509566778559457,1.887436964043737e-05,12.488008030416225,1.132504226812199,358.6623558468482,0.7664518440782614,5.134703880026008,0.6938325715749283,0.7961276637596946,13931.502242188286,13931.502242188286,0.8376319140808126,0.4518173963071657,0.3163139741055757,0.633756729784909,2.239520014278463,2.239520014278463,calibrated_ergun_with_preprocessing_reference
319,578.0504656438585,37.37540549164616,105.19946466692572,0.759661675487979,46220.412487367386,34.294123854130284,8.216528750320368,84.15403275643963,7.62943849324,14.0698939854907,1.6912165374591612,3.558416150433569,27.70638945354539,1.0646432358100926,0.0782294010339758,0.921068522151204,0.24951003193093957,1.1105575254506665,2.6705556231153182,25.286831712509585,0.7591581928837523,0.06163823373653906,1.7519228487419922,2.929500803194931,0.005725011449562901,0.4203472963775094,0.9124411461886989,661.0279505199522,2499.9436540641864,6,1.1597732224604953,1.8955631845104463e-05,14.186770662878109,2.1047786218025877,737.2547775598151,0.34987814172114434,20.658565246215538,0.7309277128215932,0.7177422431701085,12436.632102305337,12436.632102305337,0.657946510497716,9.859818493908168,0.15979029817426701,0.01960988779678741,10.69716519037694,10.69716519037694,calibrated_ergun_with_preprocessing_reference
320,591.7791009927444,43.91046440979424,98.37191432100695,0.7687164750836748,70828.96021652313,33.20658835576881,14.98296394588205,79.00267845321073,6.014357600907221,15.420684316072956,0.6876925145633432,7.477145121747904,20.51069548425136,2.416714905359956,1.9126734628826105,0.8334128713071138,0.10886245911938541,2.5688875226940167,6.663164716601911,19.729199822218796,2.114161948633805,1.7356878767200878,1.4446929834652327,3.478874519905982,0.004331371720438,0.42390361550219197,0.8744687281114388,752.1798163744836,1304.6018482787513,19,1.052090032586361,1.9258583130115796e-05,15.858597527044637,1.6683891898134995,394.7765955615489,0.3670669785687227,15.74406535115587,0.7632837122966627,0.7286092810197741,16766.36852434272,16766.36852434272,1.5655788804482837,7.510553439290849,0.4197241295450197,0.5342814955849144,10.030137944869068,10.030137944869068,calibrated_ergun_with_preprocessing_reference
321,444.9121396080282,36.52990793363747,104.38571433008799,0.6271001965419698,36716.33201008602,25.06444348819738,13.075046156100386,80.1664412460533,6.758512597846322,2.885442546078977,9.61917910115726,1.09119527896372,13.816517931298147,0.19171430895126643,1.1743862795709092,0.8991334095431142,0.5392570506231653,0.29104475158222215,0.5027605311758223,11.208788782968277,0.07282352222285046,0.6360846103692468,1.4992747664131372,2.8271939677071587,0.005341540018728818,0.45255454091421254,0.8004171869368936,577.920163948567,364.9600993355185,5,1.1581648751279738,1.891620828503406e-05,10.9743903226296,1.7481524779619657,571.718306680738,0.38812610008102655,7.502677602051537,0.8491574115258477,0.8495056201239982,5538.386559677751,5538.386559677751,0.05430773952491526,3.115149076941053,0.004773131676760473,0.12274503155534094,3.2969749796980694,3.2969749796980694,calibrated_ergun_with_preprocessing_reference
322,607.8572592999279,35.42382095125662,105.34455001199855,0.5796081597536494,31641.30377049885,29.023845231271203,17.140365668297786,79.80755487565534,3.0520794560468634,12.612302219682258,8.944420577249147,11.038408174184125,10.61004036861345,1.2930208464532593,2.9913001309262675,0.9532893333667223,0.1164857238115952,0.5891290444617265,9.752591208286459,10.177468987410586,1.1198096068702814,2.6951229341709015,1.209322436567951,2.7348438489112294,0.0056526301246950135,0.44055365146795145,0.782649250677877,588.655512225607,343.0064157462475,6,1.1752755481545267,1.886455427474572e-05,14.804126878434857,2.5201584564453086,887.5065546497322,0.2114039352841355,11.921345416323984,0.8668874092129014,0.8136884842192724,4211.855920772693,4211.855920772693,1.420241492931607,3.1383730708890294,0.1175158070789769,0.6117819638352887,5.287912334734902,5.287912334734902,calibrated_ergun_with_preprocessing_reference
323,635.3976031593969,49.73045496456679,111.44987822473232,0.8315925367913548,90996.5517039987,37.75354190497008,15.906494627008573,79.21228747305679,4.881217899934643,1.4768934562194231,1.688795592391437,0.2666851729942034,12.97053839490154,1.0415664874956982,2.9657936475763327,0.8510579134906386,0.2670074004487293,0.21997159292134302,0.1954782582148015,11.758407986166459,0.721744633241847,2.292688123285628,1.2983573014125875,3.7399075484268556,0.004077835037988719,0.36104576367920804,0.9260485921600718,738.5998253286739,973.36462348503,0,1.1613019600223267,1.95258011269592e-05,15.305302427766707,1.3932540086234426,337.9062711023982,0.33645437265250155,24.0350361901606,0.7377363566358397,0.7876806750798374,23865.08718346589,23865.08718346589,0.033805089501032594,3.885817856819873,0.09638990329994047,0.5770773010233365,4.5930901506441835,4.5930901506441835,calibrated_ergun_with_preprocessing_reference
324,725.4991357412999,47.70674853599112,109.17803678663283,0.8172340809012899,82447.44689986212,38.02322347748631,8.651844579586307,88.08967728000664,3.2584781404070475,17.736921271480412,7.80821724599819,6.175797246786006,20.170448135335892,3.590313858857831,3.449868636673354,0.9036223430076724,0.2868687323345726,1.7094429144026582,4.4041541194451606,18.145253324814476,2.405872755677968,2.6086581105285616,1.5890618837586916,3.665547899234962,0.005111118405489868,0.40853372908702706,0.8459997497975353,759.5936601347925,2246.370857484595,3,1.1486375040385974,1.943315749553904e-05,17.727479098351456,1.67988403466933,507.4986210794813,0.38644654257326794,23.215842145722917,0.7124789007904926,0.7132266075465056,23705.380559665853,23705.380559665853,1.105936222635129,7.144827473674504,0.5183470455851318,0.8411219548286467,9.610232696723413,9.610232696723413,calibrated_ergun_with_preprocessing_reference
325,558.9542999350936,47.41483895767183,102.07487793896411,0.8462764589999543,89976.45829087774,44.25156795482554,13.088741740900254,80.9975180404849,5.9137402186148496,8.094712682947826,8.39928604673356,0.709948027445205,33.17990158699378,3.6085642839323486,0.18077859738519259,0.8642919524178327,0.5271544594559621,1.0985176539414563,0.33569575879550145,27.058075006930977,1.4209529162476338,0.09977509016726413,2.2979227861699876,3.471450228108748,0.003959656772121047,0.44902671202058425,0.7423628784915243,570.3735803694191,2222.7552271191553,15,1.0717259845127132,1.9419770247726886e-05,14.595114366072083,1.542040340385263,336.9713288334506,0.6691321142048059,26.76274964073493,0.656184903853883,0.7273804760101876,30935.26465816522,30935.26465816522,0.07930829092686481,10.328786850239286,0.2840221667785387,0.03082936021643136,10.72294666816112,10.72294666816112,calibrated_ergun_with_preprocessing_reference
326,615.0939834219957,37.03329833594094,98.46624971262389,0.9436639122450211,60207.895370670216,27.269253701422908,10.142558229334618,83.52511053341081,6.332331237254581,6.391227235232398,0.5020226391428004,8.418063966524294,28.728430848962397,0.897557215392782,1.8535264335197836,0.876737987317736,0.2902187864995224,0.7877955325244469,5.974983657484257,25.81029523030494,0.5979960546478209,1.3962874700810193,2.116210621709625,2.992587993029651,0.005082711606334394,0.39046597936424976,0.7333932763567523,624.7000833078056,1993.4126818392056,14,1.0808897834320315,1.8939686545474408e-05,16.11041309484822,2.290461187454811,664.396032297391,0.36076064395794477,46.697482152940744,0.6380676805689319,0.6875497459825415,21791.183219569735,21791.183219569735,1.6614802367334622,10.726312590373961,0.1457288156289825,0.4842712294768496,13.017792872213256,13.017792872213256,calibrated_ergun_with_preprocessing_reference
327,753.9228871983215,43.72736857098669,110.88058441298834,0.6179936152844409,50038.57392879844,35.029367619176966,17.63657442610793,74.98301513724854,7.380410436643526,3.9558331811133547,2.7271288393924404,11.227416909195027,14.174669192354726,1.877291935845405,1.8548205740780266,0.9456687973441501,0.11071219502635235,0.21492517423580504,9.984404938702061,13.625411133334424,1.6382769582842829,1.680272005512242,2.203089880137629,3.1410479277202747,0.004103573184091208,0.4359010195384376,0.8274574561984688,758.2244700279583,2433.5633057182613,9,1.1961408170671994,1.9250137320895757e-05,17.914175695056198,2.311840255079349,589.4791971745422,0.41539596984560917,41.37230275241917,0.7651090131236808,0.7632472167060806,11753.610012019119,11753.610012019119,1.9828071947747268,4.785787577939913,0.2628255968196818,0.46193222057169736,7.493352590106019,7.493352590106019,calibrated_ergun_with_preprocessing_reference
328,701.8593660488873,39.99415141074626,107.2839851687445,0.7147667410557478,49117.80670916339,33.71990193801732,13.282406269206588,81.84977252214118,4.867821208652231,10.9303728675227,1.6844427986771133,3.847368738347061,29.09276643380168,0.4544265763596953,2.025980863546902,0.7916191016986974,0.30835690738134836,2.2776809169025647,2.6610060126346813,25.952932014158435,0.2932821665838,1.4949644490743534,1.241232298654154,3.042347784640179,0.00427136829128704,0.4090025034503196,0.767206131392295,594.4111201787489,1622.9139273610879,24,1.1715551055902764,1.907740449776204e-05,17.03309984573868,2.3430744773004704,614.605646041238,0.21666708524683473,27.121195216980023,0.763506311070159,0.7228437037101001,11616.051300792946,11616.051300792946,0.6413399987785978,10.007005539795331,0.06008528230568778,0.4683700917547103,11.176800912634327,11.176800912634327,calibrated_ergun_with_preprocessing_reference
329,548.9411543552674,44.01456150049299,104.0111536458673,0.8862684851164151,77651.92466636586,36.0142670830635,16.56615142383951,79.68161176433111,3.752236811829375,14.074899015898692,4.052304979504691,5.281584122744732,7.024988359029025,3.4553029287568364,0.20816580881728874,0.9006351251737418,0.2971728690396606,1.3985505789069985,3.712040615914361,6.294315778061019,2.274457301306054,0.15558376277142286,1.5065025248661463,3.1111905182884305,0.003821066156875754,0.36543422701099637,0.8333829502261911,722.7937944580708,337.03065429606573,9,1.1090886778686757,1.926338382696941e-05,13.91761178472667,1.830718725219899,402.754011137873,0.300716641000352,40.0079564770029,0.712780880978258,0.7862414494000627,22303.11739301628,22303.11739301628,0.647552412121532,2.087791611785297,0.3073574356108841,0.039373679784129784,3.0820751393018426,3.0820751393018426,calibrated_ergun_with_preprocessing_reference
330,536.1339741855472,33.88988995551813,109.34475740402962,0.7243417821698355,34984.260182792306,29.217718323699824,10.878302964393745,82.43876911256547,6.682927923040795,14.876109099720633,6.481698698224224,10.934673621064201,27.57989789734398,2.3352997898217294,1.8996603623365687,0.9452085265180835,0.29101904536712964,0.8150839372514396,7.752475342460962,24.770701452251195,1.5537405670197544,1.4297486189429496,1.7724617504285998,3.486175118727473,0.0032756015606603384,0.4128607170200712,0.8266144337445105,640.7252825685429,2148.991731484177,6,1.224429746843239,1.8792769699429236e-05,12.517118111337851,1.3113423015093328,279.8660515884293,0.5580387579431672,15.282000604933042,0.7567626771946648,0.7306694374130789,8509.477787187687,8509.477787187687,1.8047537055745093,9.386386131974037,0.30494274643053193,0.43730868085003666,11.933391264829115,11.933391264829115,calibrated_ergun_with_preprocessing_reference
331,726.583601701961,31.02095776287395,98.42595052041887,0.7036889383265139,32112.617118225535,24.744897689984594,8.926278087419735,89.45654516411116,1.61717674846911,1.0656859998090393,0.6169280553151966,8.744306775637462,13.335938011641868,3.911213991896751,2.4230473996738224,0.9509371416802347,0.19070016745210322,0.05228560122198834,7.0767660092708375,12.445830047459028,3.053464454221674,2.0302831865409683,1.656875398892726,3.278522838592814,0.005826203201014079,0.3905652274866174,0.7790548126544625,679.6620747598681,2383.829781255046,7,1.1137820987707667,1.865803767717001e-05,18.669294423780084,2.2114727723321397,769.1330823855138,0.29261853240141417,20.940559704266047,0.7555415654722784,0.7487338181051264,7850.2001093095305,7850.2001093095305,1.5132212736150081,4.525008274175749,0.5386091450382258,0.5861485885521797,7.162987281381164,7.162987281381164,calibrated_ergun_with_preprocessing_reference
332,659.5261030090451,46.32885309627713,102.08690124735922,0.7701441167816907,77464.05438375536,40.533342025530345,15.353318566822383,81.94413586194516,2.702545571232462,5.063675616573055,6.384918168261429,8.568914287172964,17.61976503551171,0.7156269837471642,1.449380314767554,0.7948776127543566,0.46187710048133823,1.03867323070902,4.6111290019404025,14.771406940494094,0.33551551002591634,0.8803600740799219,1.6926085546921477,2.867587138782073,0.0058954031948400265,0.4431765641585316,0.8977889833000082,658.931905722683,2195.9454760845597,17,1.0807635855804072,1.936991285380648e-05,17.16082921570237,2.6571443003479827,874.0407664714124,0.28230474484790563,33.787958737505726,0.7209702241204964,0.7414770879941621,21614.777733416937,21614.777733416937,1.021130171979996,5.461646107251926,0.06186074033993452,0.2602315911705718,6.804868610742428,6.804868610742428,calibrated_ergun_with_preprocessing_reference
333,542.6882473600447,39.66348486134526,101.10070298170686,0.8468092916754006,60667.06718229398,34.48793592246953,17.728080535690573,78.08204144416115,4.189878020148286,12.923916654822454,6.6273440098661,3.0456617246332547,19.481674171818923,1.2803611257008227,1.94377146721935,0.9772102660012865,0.19308356276568192,0.2945326227849474,2.4575945078619945,18.165117301611687,0.9960619347572796,1.6247576951403093,1.641252823639344,3.5372400890629065,0.005835238156114206,0.3636732731472283,0.7479180516875484,669.533146943308,1637.4257307454252,15,1.1002818842709163,1.9062056065407913e-05,13.960979604279087,1.4206821845988407,478.50859188767095,0.4201360395066771,16.83998374690973,0.7153532769802248,0.7508752000631822,17268.68186866053,17268.68186866053,0.5199804017086888,6.571341626795666,0.17335190976746764,0.4657669487172686,7.730440886989092,7.730440886989092,calibrated_ergun_with_preprocessing_reference
334,687.2332735560999,31.64358342478078,109.08420965400154,0.6350797155597308,27093.01849134067,26.876942782115925,8.69864425974811,86.10228082645884,5.1990749137930505,5.432511961864149,2.7613894669960635,8.639191341890418,25.999375778655327,1.315551337320621,3.0680326168298677,0.8158627131421785,0.19674835408902,1.0003280134803254,6.939444664713366,24.209008741528,1.0178938929325634,2.554946804325068,2.0917839535468725,3.7605879728194003,0.003270354731027487,0.44318125433508126,0.8467603601841259,614.2601742726708,310.5370445831228,14,1.2342356952598832,1.8687330248872268e-05,15.9654915405381,1.4374108117212836,310.4749826703059,0.6449370136716719,11.48963451267209,0.8251713020278822,0.7978313238588192,4736.6371469755995,4736.6371469755995,1.1261130248354174,7.791509071999441,0.12457549757174974,0.6184510426057162,9.660648637012324,9.660648637012324,calibrated_ergun_with_preprocessing_reference
